num,freq,baud,location,time,demod,demodrate,inforate,isdiff,isDAOPU,isTDMA,codeType,frameLen,poly,transport
2041,12075.84644,724.311,04N2K1,2016/2/2 4:43,QPSK,785.062,1152000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2042,11735.70264,188.695,04N2K1,2016/1/10 3:51,8PSK,356.9,0,N,N,unknow,unknow,NA,unknow,NA
2042,20546.79953,255.52,04B6K2,2016/1/9 14:05,QPSK,264.533,396000,N,N,unknow,TPC,992,IBS,PPP
2043,11946.9452,207.535,04N2K1,2016/2/2 12:32,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
2043,20701.81934,595.222,04B6K2,2016/1/9 18:00,QPSK,624.913,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2044,11566.39893,449.432,04B6K2,2016/1/10 23:00,QPSK,511.991,512000,N,N,unknow,NSC,NA,V35,NA
2044,19556.13574,81.227,04B6K2,2016/1/9 20:36,QPSK,85.714,128000,N,N,unknow,TPC,256,"12,9,3,2,0",HDLC
2045,12073.02466,509.46,04N2K1,2016/2/2 12:32,8PSK,640.572,0,N,N,unknow,unknow,NA,unknow,NA
2045,20617.09766,763.12,04B6K2,2016/1/8 19:10,unknow,0,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2046,11695.75073,13.957,04B6K2,2016/1/10 9:17,BPSK,8.715,4358,N,N,unknow,NSC,NA,V35,NA
2046,20627.69043,71.123,04N2K1,2016/1/5 14:00,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2047,11846.22363,268.436,04N2K1,2016/1/31 4:08,8PSK,212.099,0,N,N,unknow,unknow,NA,unknow,NA
2047,11877.95361,427.457,04N2K1,2016/1/2 7:37,QPSK,606.267,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2048,19082,139.855,04N2K1,2016/1/7 11:01,QPSK,58.375,0,N,N,unknow,unknow,NA,unknow,NA
2048,20543.53223,87.875,04B6K2,2016/1/9 15:38,QPSK,93.866,140000,N,N,unknow,TPC,NA,IBS,unknow
2049,20542.03223,89.036,04B6K2,2016/1/6 6:41,QPSK,93.866,140000,N,N,unknow,TPC,NA,IBS,unknow
2049,20576.60547,259.849,04N2K1,2016/1/26 7:35,8PSK,366.621,0,N,N,unknow,unknow,NA,unknow,NA
2050,11851.09645,15.186,04N2K1,2016/1/7 11:01,8PSK,15.479,0,N,N,unknow,unknow,NA,unknow,NA
2050,20628.81152,91.296,04B6K2,2016/1/9 20:29,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2051,11803.67437,15.186,04N2K1,2016/1/7 11:01,8PSK,8.278,0,N,N,unknow,unknow,NA,unknow,NA
2051,20738.96066,18.033,04B6K2,2016/1/9 20:36,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
2052,19469.25195,33.674,04N2K1,2016/1/7 11:01,8PSK,33.037,0,N,N,unknow,unknow,NA,unknow,NA
2052,20739.05178,19.931,04B6K2,2016/1/9 20:36,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
2053,11539.14331,812.777,04B6K2,2016/1/10 23:00,8PSK,910.209,0,N,N,unknow,TPC,2964,unknow,unknow
2053,19547.62962,143.314,04N2K1,2016/1/7 11:01,8PSK,140.429,0,N,N,unknow,unknow,NA,unknow,NA
2054,11566.39648,456.582,04B6K2,2016/1/9 21:54,QPSK,511.996,512000,N,N,unknow,NSC,NA,V35,unknow
2054,19469.45703,69.74,04N2K1,2016/1/7 11:01,8PSK,25.548,0,N,N,unknow,unknow,NA,unknow,NA
2055,12199.17383,19.708,04N2K1,2016/1/6 19:07,BPSK,18.153,9000,N,N,unknow,NSC,NA,V35,unknow
2055,19543.62598,330.884,04N2K1,2016/1/7 11:01,BPSK,503.043,254000,N,N,unknow,NSC,NA,V35,NA
2056,19463.18359,32.192,04N2K1,2016/1/7 11:01,QPSK,19.383,0,N,N,unknow,unknow,NA,unknow,NA
2056,20628.6064,82.303,04B6K2,2016/1/9 15:46,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2057,11601.35352,5265.382,04N2K1,2016/1/28 7:38,QPSK,6436.561,6336000,N,N,unknow,TPC,NA,V35,NA
2057,11916.97795,500.257,04N2K1,2016/1/7 11:01,QPSK,388.095,0,N,N,unknow,unknow,NA,unknow,unknow
2058,19605.50391,34.221,04N2K1,2016/1/7 11:01,QPSK,11.913,0,N,N,unknow,unknow,NA,unknow,NA
2058,20598.48145,518.742,04B6K2,2016/1/9 20:36,8PSK,521.262,0,N,N,unknow,unknow,NA,unknow,unknow
2059,12109.04395,413.095,04N2K1,2016/1/6 16:19,8PSK,523.375,0,N,N,unknow,unknow,NA,unknow,unknow
2059,19605.15911,137.619,04N2K1,2016/1/7 11:01,QPSK,74.206,0,N,N,unknow,unknow,NA,unknow,NA
2060,11680.48877,1058.879,04B6K2,2016/1/10 23:49,QPSK,1211.5,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2060,11735.73315,68.79,04N2K1,2016/1/25 22:30,8PSK,140.536,0,N,N,unknow,unknow,NA,unknow,NA
2061,11684.3794,1826.564,04N2K1,2016/1/18 19:53,QPSK,2119.251,0,N,N,unknow,unknow,NA,unknow,unknow
2061,20569.00684,259.222,04N2K1,2016/1/11 23:29,8PSK,221.511,0,N,N,unknow,unknow,NA,unknow,NA
2062,20569.80176,255.902,04N2K1,2016/2/5 12:05,QPSK,282.162,384000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
2062,20627.70508,101.013,04N2K1,2016/1/6 1:20,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2063,19562.30566,155.861,04B6K2,2016/1/9 20:36,QPSK,159.999,240000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2063,20554.50845,256.256,04N2K1,2016/1/15 2:08,8PSK,358.919,0,N,N,unknow,unknow,NA,unknow,NA
2064,19564.25391,94.426,04B6K2,2016/1/9 19:33,QPSK,100,150000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2064,20608.05664,52.297,04B6K2,2016/1/9 17:19,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2065,20550.79102,251.287,04B6K2,2016/1/9 8:41,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2065,20608.2207,64.247,04B6K2,2016/1/9 5:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2066,12071.04614,215.811,04N2K1,2016/1/2 22:32,8PSK,232.379,0,N,N,unknow,unknow,NA,unknow,unknow
2066,20628.60449,60.476,04B6K2,2016/1/9 16:34,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2067,12073.79907,66.825,04N2K1,2016/1/7 6:34,QPSK,42.667,64000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2067,19634.35742,3763.302,04B6K2,2016/1/8 20:47,BPSK,44.843,0,N,N,unknow,unknow,NA,unknow,NA
2068,12073.02124,510.618,04N2K1,2016/1/9 3:03,QPSK,770.717,0,N,N,unknow,unknow,NA,unknow,NA
2068,12173.78223,399.412,04N2K1,2016/1/6 21:55,QPSK,430.83,646000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2069,12094.1853,273.843,04N2K1,2016/1/9 3:03,QPSK,256.269,0,N,N,unknow,unknow,NA,unknow,NA
2069,20704.89258,2210.753,04B6K2,2016/1/8 22:18,QPSK,2500.354,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2070,19466.79004,45.448,04B6K2,2016/1/9 20:36,8PSK,214.789,0,N,N,unknow,unknow,NA,unknow,NA
2070,20627.68457,64.941,04N2K1,2016/1/4 22:25,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2071,11765.99365,131.578,04N2K1,2016/1/12 6:43,8PSK,144.723,0,N,N,unknow,unknow,NA,unknow,unknow
2071,19634.37012,3389.439,04B6K2,2016/1/8 21:33,BPSK,44.843,0,N,N,unknow,unknow,NA,unknow,NA
2072,19509.5,27.813,04B6K2,2016/1/4 7:55,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,unknow
2072,20705.73438,4290.16,04N2K1,2016/1/9 0:12,unknow,12316.699,0,N,N,unknow,unknow,NA,unknow,NA
2073,19556.63477,19.653,04B6K2,2016/1/9 17:58,unknow,15.453,23000,N,N,unknow,unknow,NA,unknow,unknow
2073,20628.28418,780.204,04N2K1,2016/1/9 5:59,8PSK,525.913,0,N,N,unknow,unknow,NA,unknow,NA
2074,11804.38892,15.186,04N2K1,2016/1/7 11:01,8PSK,18.584,0,N,N,unknow,unknow,NA,unknow,NA
2074,20628.80762,108.778,04B6K2,2016/1/2 20:13,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2075,12112.67676,199.73,04N2K1,2016/1/5 13:38,QPSK,217.081,320000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2075,20588.65038,246.765,04N2K1,2016/1/9 6:01,8PSK,92.758,0,N,N,unknow,unknow,NA,unknow,NA
2076,11824.4939,963.85,04N2K1,2016/1/7 11:01,QPSK,526.15,0,N,N,unknow,unknow,NA,unknow,NA
2076,20606.88281,509.11,04B6K2,2016/1/9 20:36,QPSK,537.594,768000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2077,11630.93433,27480.328,04N2K1,2016/1/14 22:52,8PSK,38341.452,0,N,N,unknow,unknow,NA,unknow,NA
2077,20607.94336,503.95,04N2K1,2016/1/6 15:18,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2078,19557.53613,160.008,04B6K2,2016/1/9 20:19,QPSK,159.998,240000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2078,20746.67578,59.108,04N2K1,2016/1/9 3:05,QPSK,649.997,0,N,N,unknow,unknow,NA,unknow,NA
2079,11954.90698,148.165,04N2K1,2016/1/8 1:18,BPSK,151.703,0,N,N,unknow,unknow,NA,unknow,unknow
2079,19469.45703,69.74,04N2K1,2016/1/7 11:01,8PSK,77.654,0,N,N,unknow,unknow,NA,unknow,NA
2080,19463.59421,66.437,04N2K1,2016/1/7 11:01,8PSK,63.717,0,N,N,unknow,unknow,NA,unknow,NA
2080,20629.18262,111.788,04B6K2,2016/1/9 11:45,BPSK,104.727,52000,Y,N,unknow,NSC,NA,G18,unknow
2081,11955.1294,138.181,04N2K1,2016/1/9 10:15,QPSK,61.696,0,N,N,unknow,unknow,NA,unknow,NA
2081,20590.37596,566.611,04B6K2,2016/1/9 20:36,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
2082,20584.262,175.654,04B6K2,2016/1/9 6:14,QPSK,179.2,256000,N,N,unknow,TPC,1008,"12,9,3,2,0",unknow
2082,20705.91211,3479.633,04N2K1,2016/1/9 5:57,unknow,12316.699,0,N,N,unknow,unknow,NA,unknow,NA
2083,20628.12695,177.292,04B6K2,2016/1/4 22:30,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2083,20746.67578,52.205,04N2K1,2016/1/9 5:58,QPSK,649.997,0,N,N,unknow,unknow,NA,unknow,NA
2084,11764.93433,136.746,04N2K1,2016/1/19 12:17,8PSK,144.721,0,N,N,unknow,unknow,NA,unknow,unknow
2084,20608.97266,32.945,04B6K2,2016/1/9 19:19,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2085,11785.35547,404.942,04N2K1,2016/2/2 12:32,QPSK,430.835,646000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2085,20650.80762,15.186,04N2K1,2016/1/7 11:01,8PSK,16.601,0,N,N,unknow,unknow,NA,unknow,NA
2086,11796.59399,209.719,04N2K1,2016/1/9 5:53,8PSK,401.335,0,N,N,unknow,unknow,NA,unknow,NA
2086,12185.90186,17.936,04N2K1,2016/1/31 19:14,8PSK,16.83,0,N,N,unknow,unknow,NA,unknow,unknow
2087,12100.79297,260.48,04N2K1,2016/2/1 8:58,8PSK,290.764,0,N,N,unknow,unknow,NA,unknow,unknow
2087,19082,139.855,04N2K1,2016/1/7 11:01,QPSK,86.183,0,N,N,unknow,unknow,NA,unknow,NA
2088,11539.14282,796.328,04B6K2,2016/1/10 14:55,8PSK,910.209,0,N,N,unknow,TPC,2964,unknow,unknow
2088,20618.00586,15.216,04N2K1,2016/1/10 22:36,8PSK,14.545,0,N,N,unknow,unknow,NA,unknow,NA
2089,11864.03272,290.711,04N2K1,2016/1/24 2:59,QPSK,305.302,448000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2089,19545.81543,1796.349,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2090,19543.62598,330.884,04N2K1,2016/1/7 11:01,BPSK,277.44,138000,N,N,unknow,NSC,NA,V35,NA
2090,20629.19531,134.423,04B6K2,2016/1/8 19:58,BPSK,104.727,52000,Y,N,unknow,NSC,NA,G18,unknow
2091,19615.82227,62.264,04N2K1,2016/1/7 11:01,8PSK,68.159,0,N,N,unknow,unknow,NA,unknow,NA
2091,20607.93457,518.147,04B6K2,2016/1/9 20:36,QPSK,537.595,768000,N,N,unknow,TPC,2964,"12,9,3,2,0",unknow
2092,19465.23633,69.838,04N2K1,2016/1/7 11:01,QPSK,84.5,0,N,N,unknow,unknow,NA,unknow,NA
2092,20605.84961,547.724,04B6K2,2016/1/9 20:36,8PSK,588.031,0,N,N,unknow,unknow,NA,unknow,unknow
2093,11796.59546,298.62,04N2K1,2016/1/24 7:27,8PSK,401.328,0,N,N,unknow,unknow,NA,unknow,unknow
2093,19528.26563,132.167,04N2K1,2016/1/7 11:01,8PSK,158.345,0,N,N,unknow,unknow,NA,unknow,NA
2094,11673.18237,284.19,04B6K2,2016/1/10 17:20,QPSK,292.567,0,N,N,unknow,unknow,NA,unknow,unknow
2094,20632.12109,529.643,04N2K1,2016/1/7 11:01,8PSK,555.091,0,N,N,unknow,unknow,NA,unknow,NA
2095,12028.47217,20.502,04N2K1,2016/1/7 5:06,QPSK,21.333,32000,Y,N,unknow,NSC,NA,V35,unknow
2095,20567.40234,260.075,04N2K1,2016/1/9 21:54,8PSK,125.829,0,N,N,unknow,unknow,NA,unknow,NA
2096,20500.24707,14.91,04B6K2,2016/1/9 20:36,BPSK,18.372,9000,N,N,unknow,NSC,NA,V35,unknow
2096,20565.73535,553.006,04N2K1,2016/1/16 19:15,QPSK,425.684,0,N,N,unknow,unknow,NA,unknow,NA
2097,20566.2041,254.932,04N2K1,2016/1/10 22:41,QPSK,391.585,0,N,N,unknow,unknow,NA,unknow,NA
2097,20730.16504,213.731,04B6K2,2016/1/9 20:36,QPSK,227.552,320000,Y,N,unknow,NSC,NA,IBS,unknow
2098,20539.07422,481.598,04B6K2,2016/1/9 19:19,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2098,20569.00684,259.222,04N2K1,2016/1/9 21:54,QPSK,106.162,0,N,N,unknow,unknow,NA,unknow,NA
2099,20552.79883,250.356,04N2K1,2016/1/12 22:35,QPSK,109.279,0,N,N,unknow,unknow,NA,unknow,NA
2099,20571.00684,163.434,04N2K1,2016/1/4 2:54,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2100,19485.87402,21.53,04B6K2,2016/1/9 7:03,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
2100,20568.6084,249.29,04N2K1,2016/1/9 21:55,8PSK,141.63,0,N,N,unknow,unknow,NA,unknow,NA
2101,19020.99902,30.371,04N2K1,2016/1/7 11:01,QPSK,29.073,0,N,N,unknow,unknow,NA,unknow,NA
2101,20612.13184,511.185,04B6K2,2016/1/9 7:03,8PSK,683.701,0,N,N,unknow,unknow,NA,unknow,unknow
2102,12099.28369,387.89,04N2K1,2016/1/13 21:56,BPSK,212.475,0,N,N,unknow,unknow,NA,unknow,NA
2102,20604.78711,494.384,04B6K2,2016/1/6 16:41,8PSK,410.895,0,N,N,unknow,unknow,NA,unknow,unknow
2103,19020.99902,30.371,04N2K1,2016/1/7 11:01,QPSK,13.242,0,unknow,unknow,unknow,unknow,NA,unknow,NA
2103,19102.1709,175.46,04N2K1,2016/1/4 18:12,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2104,12028.89819,119.723,04N2K1,2016/1/2 6:21,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2104,20539.89063,66.816,04N2K1,2016/1/16 3:09,8PSK,42.091,0,N,N,unknow,unknow,NA,unknow,NA
2105,11735.73438,53.866,04N2K1,2016/1/9 17:34,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
2105,20583.42481,172.856,04B6K2,2016/1/9 20:23,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2106,20503,1189.543,04B6K2,2016/1/8 16:09,unknow,0,NA,unknow,unknow,Y,unknow,NA,unknow,NA
2106,20583.98242,171.322,04B6K2,2016/1/9 20:23,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2107,20627.77344,76.279,04B6K2,2016/1/8 17:46,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2107,20688.02441,672.14,04B6K2,2016/1/9 16:29,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2108,20566.65527,465.603,04B6K2,2016/1/8 17:45,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2108,20701.07324,544.682,04B6K2,2016/1/8 19:57,QPSK,625.056,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2109,19451.82715,17.164,04N2K1,2016/1/7 11:01,8PSK,14.168,0,N,N,unknow,unknow,NA,unknow,NA
2109,20612.13184,511.185,04B6K2,2016/1/9 3:09,8PSK,634.785,0,N,N,unknow,unknow,NA,unknow,unknow
2110,11566.39673,439.928,04B6K2,2016/1/10 18:57,QPSK,511.991,512000,N,N,unknow,NSC,NA,V35,unknow
2110,19479.00586,15.153,04N2K1,2016/1/7 11:01,8PSK,18.392,0,N,N,unknow,unknow,NA,unknow,NA
2111,20582.45277,102.487,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2111,20746.67676,106.206,04N2K1,2016/1/8 18:18,QPSK,649.997,0,N,N,unknow,unknow,NA,unknow,NA
2112,19615.82227,62.264,04N2K1,2016/1/7 11:01,QPSK,80.263,0,N,N,unknow,unknow,NA,unknow,NA
2112,20546.00195,247.461,04B6K2,2016/1/6 6:42,QPSK,264.532,396000,N,N,unknow,TPC,NA,IBS,unknow
2113,19465.23633,69.838,04N2K1,2016/1/7 11:01,QPSK,45.447,0,N,N,unknow,unknow,NA,unknow,NA
2113,20601.67481,5751.203,04N2K1,2016/1/4 22:24,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2114,19528.26563,132.167,04N2K1,2016/1/7 11:01,QPSK,102.077,0,N,N,unknow,unknow,NA,unknow,NA
2114,19565.36035,84.124,04B6K2,2016/1/8 16:07,unknow,0,0,unknow,unknow,Y,unknow,NA,unknow,unknow
2115,12030.75562,81.879,04N2K1,2016/1/1 17:42,QPSK,85.332,128000,N,N,unknow,TPC,NA,"12,9,3,2,0",unknow
2115,19467.52344,64.144,04N2K1,2016/1/7 11:01,QPSK,30.675,0,N,N,unknow,unknow,NA,unknow,NA
2116,19605.15911,137.619,04N2K1,2016/1/7 11:01,QPSK,127.35,0,N,N,unknow,unknow,NA,unknow,NA
2116,20627.68066,56.596,04N2K1,2016/1/6 6:54,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2117,19520.80273,251.679,04N2K1,2016/1/7 11:01,8PSK,187.965,0,N,N,unknow,unknow,NA,unknow,NA
2117,20569.40625,257.566,04B6K2,2016/1/8 10:52,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2118,19494.03418,722.187,04N2K1,2016/1/7 11:01,8PSK,283.007,0,N,N,unknow,unknow,NA,unknow,NA
2118,20581.99707,101.959,04B6K2,2016/1/9 18:07,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2119,19459.21176,17.084,04N2K1,2016/1/7 11:01,8PSK,25.653,0,N,N,unknow,unknow,NA,unknow,NA
2119,20582.14453,108.754,04B6K2,2016/1/9 20:29,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2120,19463.59421,66.437,04N2K1,2016/1/7 11:01,QPSK,28.264,0,N,N,unknow,unknow,NA,unknow,NA
2120,20582.29981,105.128,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2121,19463.41817,69.284,04N2K1,2016/1/7 11:01,8PSK,52.921,0,N,N,unknow,unknow,NA,unknow,NA
2121,20583.70508,172.705,04B6K2,2016/1/9 20:23,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2122,11561.39258,253.504,04N2K1,2016/1/9 1:44,8PSK,156.905,0,N,N,unknow,unknow,NA,unknow,NA
2122,20501.61523,841.522,04B6K2,2016/1/9 18:45,QPSK,892.338,1536000,N,N,unknow,TPC,NA,V35,unknow
2123,11735.70142,189.437,04N2K1,2016/1/8 18:24,unknow,0,0,unknow,unknow,unknow,unknow,NA,unknow,NA
2123,20557.88574,189.903,04B6K2,2016/1/9 20:36,QPSK,182.044,0,N,N,unknow,unknow,NA,unknow,unknow
2124,11607.17261,135.436,04N2K1,2016/1/8 18:24,8PSK,71.922,0,N,N,unknow,unknow,NA,unknow,NA
2124,20558.38574,187.872,04B6K2,2016/1/9 20:36,QPSK,182.043,0,N,N,unknow,unknow,NA,unknow,unknow
2125,11735.39697,596.413,04N2K1,2016/1/8 18:24,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2125,20572.78613,296.993,04B6K2,2016/1/9 20:36,QPSK,322.735,0,N,N,unknow,unknow,NA,unknow,unknow
2126,20576.60059,221.984,04B6K2,2016/1/9 11:52,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2126,20600.55469,402.682,04B6K2,2016/1/9 19:19,QPSK,416.017,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2127,12087.87562,240.121,04N2K1,2016/1/5 5:34,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2127,20604.73535,3740.975,04B6K2,2016/1/8 21:40,QPSK,537.594,768000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
2128,20583.14193,173.729,04B6K2,2016/1/9 20:36,QPSK,179.2,256000,N,N,unknow,TPC,1008,"12,9,3,2,0",unknow
2128,20615.79796,169.888,04B6K2,2016/1/8 20:53,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2129,19464.29004,49.578,04B6K2,2016/1/9 20:36,8PSK,90.436,0,N,N,unknow,unknow,NA,unknow,NA
2129,20611.25391,404.129,04B6K2,2016/1/9 13:18,QPSK,415.896,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2130,19082,139.855,04N2K1,2016/1/7 11:01,8PSK,217.797,0,N,N,unknow,unknow,NA,unknow,NA
2130,20702.69824,699.499,04B6K2,2016/1/7 4:05,QPSK,829.989,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2131,19465.36719,48.51,04B6K2,2016/1/9 20:36,QPSK,33.914,0,N,N,unknow,unknow,NA,unknow,NA
2131,20598.48145,518.742,04B6K2,2016/1/9 20:14,8PSK,694.119,0,N,N,unknow,unknow,NA,unknow,unknow
2132,11553.84497,21.591,04N2K1,2016/2/2 12:32,BPSK,32.246,0,N,N,unknow,unknow,NA,unknow,NA
2132,11630.7605,27397.375,04N2K1,2016/2/2 3:09,8PSK,29999.486,0,N,N,unknow,unknow,NA,unknow,unknow
2133,11757.16724,369.106,04N2K1,2016/2/2 12:32,16QAM,384.001,0,N,N,unknow,unknow,NA,unknow,unknow
2133,12093.32495,263.032,04N2K1,2016/1/9 10:14,8PSK,324.861,0,N,N,unknow,unknow,NA,unknow,NA
2134,19464.87695,33.54,04B6K2,2016/1/9 11:45,8PSK,72.833,0,N,N,unknow,unknow,NA,unknow,NA
2134,19637.6255,75.601,04B6K2,2016/1/9 20:36,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2135,12018.48047,1226.916,04N2K1,2016/1/4 15:03,QPSK,1592.866,0,N,N,unknow,LDPC,16512,unknow,unknow
2135,19463.61035,36.722,04B6K2,2016/1/9 20:36,8PSK,85.218,0,N,N,unknow,unknow,NA,unknow,NA
2136,11664.1355,2691.79,04B6K2,2016/1/10 22:11,8PSK,2965.344,0,unknow,unknow,unknow,TPC,16320,unknow,unknow
2136,12066.2273,394.567,04N2K1,2016/2/2 12:16,QPSK,436.145,640000,N,N,unknow,TPC,NA,"12,9,3,2,0",NA
2137,11565.75171,456.619,04B6K2,2016/1/10 23:00,QPSK,512.001,512000,N,N,unknow,NSC,NA,V35,unknow
2137,11877.98047,470.637,04N2K1,2016/1/9 7:20,QPSK,745.281,0,N,N,unknow,unknow,NA,unknow,NA
2138,19528.26563,132.167,04N2K1,2016/1/7 11:01,8PSK,82.391,0,N,N,unknow,unknow,NA,unknow,NA
2138,20701.87402,21401.506,04B6K2,2016/1/9 9:24,QPSK,19999.84,0,N,N,unknow,unknow,NA,unknow,unknow
2139,19547.62962,143.314,04N2K1,2016/1/7 11:01,8PSK,131.288,0,N,N,unknow,unknow,NA,unknow,NA
2139,20582.73438,144.108,04B6K2,2016/1/8 0:57,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2140,20525.02148,1209.22,04B6K2,2016/1/9 5:34,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2140,20612.1377,511.185,04B6K2,2016/1/9 3:55,QPSK,637.564,0,N,N,unknow,unknow,NA,unknow,NA
2141,12094.1853,265.589,04N2K1,2016/1/9 18:51,8PSK,264.369,0,N,N,unknow,unknow,NA,unknow,NA
2141,20629.00195,139.152,04B6K2,2016/1/7 23:12,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2142,20586.64063,265.645,04B6K2,2016/1/9 20:23,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2142,20613.26953,362.798,04B6K2,2016/1/9 4:42,QPSK,415.873,NA,unknow,unknow,Y,unknow,NA,unknow,NA
2143,20608.21973,59.72,04B6K2,2016/1/9 7:09,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,NA
2143,20610.0332,514.853,04N2K1,2016/1/6 15:18,unknow,-1,NA,unknow,unknow,unknow,unknow,NA,unknow,unknow
2144,20702.69629,728.34,04B6K2,2016/1/7 7:07,QPSK,830.06,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2144,20705.98828,3134.042,04N2K1,2016/1/9 7:24,unknow,12316.699,0,N,N,unknow,unknow,NA,unknow,NA
2145,11802.96041,16.135,04N2K1,2016/1/7 11:01,QPSK,16.428,0,N,N,unknow,unknow,NA,unknow,NA
2145,12135.27734,264.066,04N2K1,2016/1/4 10:53,8PSK,287.221,0,N,N,unknow,unknow,NA,unknow,unknow
2146,11804.38892,15.186,04N2K1,2016/1/7 11:01,QPSK,10.438,0,N,N,unknow,unknow,NA,unknow,NA
2146,20611.7627,397.888,04B6K2,2016/1/9 15:39,QPSK,415.884,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
2147,11803.67437,15.186,04N2K1,2016/1/7 11:01,8PSK,15.673,0,N,N,unknow,unknow,NA,unknow,NA
2148,19463.18359,32.192,04N2K1,2016/1/7 11:01,QPSK,34.14,0,N,N,unknow,unknow,NA,unknow,NA
2148,20601.55469,415.073,04B6K2,2016/1/9 20:20,unknow,0,NA,unknow,unknow,Y,unknow,NA,unknow,unknow
